ActorName;Gender;"Actor's default image source"
Mickey Rourke;m;"https://m.media-amazon.com/images/M/MV5BMTM0MzYwNDA2MF5BMl5BanBnXkFtZTcwNDYzMjg4Mw@@._V1_UY317_CR4,0,214,317_AL_.jpg"
Kurt Russell;m;"https://m.media-amazon.com/images/M/MV5BMTk3MjkxNzQwMV5BMl5BanBnXkFtZTYwNDk4ODM1._V1_UX214_CR0,0,214,317_AL_.jpg"
Theresa Russell;f;"https://m.media-amazon.com/images/M/MV5BMTgxODQ5MDc4MF5BMl5BanBnXkFtZTcwOTM4NTY3OA@@._V1_UY317_CR7,0,214,317_AL_.jpg"
Rene Russo;f;"https://m.media-amazon.com/images/M/MV5BNjE4MDk2ODY3OF5BMl5BanBnXkFtZTYwMTc0Mjk2._V1_UY317_CR13,0,214,317_AL_.jpg"
Laura San Giacomo;f;"https://m.media-amazon.com/images/M/MV5BMjA0NDg4NjEwN15BMl5BanBnXkFtZTcwODgxNzQ2Mg@@._V1_UY317_CR10,0,214,317_AL_.jpg"
Fred Savage;m;"https://m.media-amazon.com/images/M/MV5BMTUxNzM3NDg5NV5BMl5BanBnXkFtZTgwODE1NjQ4NjE@._V1_UX214_CR0,0,214,317_AL_.jpg"
John Sayles;m;"https://m.media-amazon.com/images/M/MV5BMjA3Mzc4Mzk4OV5BMl5BanBnXkFtZTYwNDU0NjQ1._V1_UX214_CR0,0,214,317_AL_.jpg"
Greta Scacchi;f;"https://m.media-amazon.com/images/M/MV5BMTYzOTQzMDM4OF5BMl5BanBnXkFtZTcwOTcxNzgwNA@@._V1_UX214_CR0,0,214,317_AL_.jpg"
Johnathon Schaech;m;"https://m.media-amazon.com/images/M/MV5BMTg5ODUxMTY1OF5BMl5BanBnXkFtZTcwMzA1OTE3NQ@@._V1_UX214_CR0,0,214,317_AL_.jpg"
Claudia Schiffer;f;"https://m.media-amazon.com/images/M/MV5BMTQ3NDI5MTgzNl5BMl5BanBnXkFtZTYwMDE4ODk0._V1_UY317_CR6,0,214,317_AL_.jpg"
Liev Schreiber;m;"https://m.media-amazon.com/images/M/MV5BMjM5NjI1NzA1Ml5BMl5BanBnXkFtZTgwNDc0ODM3ODE@._V1_UY317_CR14,0,214,317_AL_.jpg"
Jerry Seinfeld;m;"https://m.media-amazon.com/images/M/MV5BMTYxMDkwMjM5NV5BMl5BanBnXkFtZTcwMzUxMTgxNw@@._V1_UX214_CR0,0,214,317_AL_.jpg"
Tom Selleck;m;"https://m.media-amazon.com/images/M/MV5BMTQyMjQzODMzNF5BMl5BanBnXkFtZTcwMjE0NTM1Mw@@._V1_UY317_CR2,0,214,317_AL_.jpg"
Peter Sellers;m;"https://m.media-amazon.com/images/M/MV5BMTI0MjE1MjczMF5BMl5BanBnXkFtZTYwMDIxNTQ2._V1_UY317_CR23,0,214,317_AL_.jpg"
Yahoo Serious;m;"https://m.media-amazon.com/images/M/MV5BZDE5M2ExNDktMGM1YS00NTdjLTgwZTYtMWVlMDRhOGM2MjZmXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_UY317_CR130,0,214,317_AL_.jpg"
Tupac Shakur;m;"https://m.media-amazon.com/images/M/MV5BMTMwMTE2ODk0NV5BMl5BanBnXkFtZTYwMTE5MzQ3._V1_UY317_CR20,0,214,317_AL_.jpg"
William Shatner;m;"https://m.media-amazon.com/images/M/MV5BMTkxMjI4ODUxNl5BMl5BanBnXkFtZTgwNjA5NTY2NTM@._V1_UX214_CR0,0,214,317_AL_.jpg"
Ally Sheedy;f;"https://m.media-amazon.com/images/M/MV5BMTc2ODUwNzM5NV5BMl5BanBnXkFtZTYwMTcxNzM3._V1_UY317_CR2,0,214,317_AL_.jpg"
Martin Sheen;m;"https://m.media-amazon.com/images/M/MV5BOTM1MTA5MTY0MV5BMl5BanBnXkFtZTcwMTQ4OTUzMg@@._V1_UY317_CR7,0,214,317_AL_.jpg"
Gary Sinise;m;"https://m.media-amazon.com/images/M/MV5BMzE4NzcyMzU3OV5BMl5BanBnXkFtZTYwOTM2NDE2._V1_UY317_CR6,0,214,317_AL_.jpg"
Marina Sirtis;f;"https://m.media-amazon.com/images/M/MV5BMTk3MjE0NzY0OV5BMl5BanBnXkFtZTYwMzU4MjMz._V1_UY317_CR4,0,214,317_AL_.jpg"
Tom Skerritt;m;"https://m.media-amazon.com/images/M/MV5BNzY3Mjk5MTMyMl5BMl5BanBnXkFtZTYwMjUxMTc1._V1_UY317_CR2,0,214,317_AL_.jpg"
Helen Slater;f;"https://m.media-amazon.com/images/M/MV5BMTYxMDI5NjQ2MV5BMl5BanBnXkFtZTcwMjY5MTQyNg@@._V1_UY317_CR9,0,214,317_AL_.jpg"
Anna Nicole Smith;f;"https://m.media-amazon.com/images/M/MV5BMTU1MTAyMzg1NV5BMl5BanBnXkFtZTYwMjM2MDE0._V1_UX214_CR0,0,214,317_AL_.jpg"
Jaclyn Smith;f;"https://m.media-amazon.com/images/M/MV5BMjEzNTUyMjA1NF5BMl5BanBnXkFtZTYwMzI2ODI2._V1_UX214_CR0,0,214,317_AL_.jpg"
Alan Smithee;m;-
Wesley Snipes;m;"https://m.media-amazon.com/images/M/MV5BMTI4Mzk4MDk2NV5BMl5BanBnXkFtZTYwODgxNjc4._V1_UX214_CR0,0,214,317_AL_.jpg"
Paul Sorvino;m;"https://m.media-amazon.com/images/M/MV5BMTUyNjkyMjk1OV5BMl5BanBnXkFtZTYwNjE1NjQ1._V1_UX214_CR0,0,214,317_AL_.jpg"
Talisa Soto;f;"https://m.media-amazon.com/images/M/MV5BMjAwMzU2NTkyMl5BMl5BanBnXkFtZTcwMDAxMjQ4Mg@@._V1_UY317_CR4,0,214,317_AL_.jpg"
Sissy Spacek;f;"https://m.media-amazon.com/images/M/MV5BODAwMTU4NTMwMF5BMl5BanBnXkFtZTgwMDMyMTg4MTE@._V1_UY317_CR10,0,214,317_AL_.jpg"
James Spader;m;"https://m.media-amazon.com/images/M/MV5BMTQ3MTQ5NjY5Ml5BMl5BanBnXkFtZTgwMTY0NzU5MDE@._V1_UY317_CR13,0,214,317_AL_.jpg"
Brent Spiner;m;"https://m.media-amazon.com/images/M/MV5BMjAxMzA3MDIwNl5BMl5BanBnXkFtZTgwMjMyNjM5NzE@._V1_UY317_CR22,0,214,317_AL_.jpg"
Terence Stamp;m;"https://m.media-amazon.com/images/M/MV5BMTc0ODc3ODQ4OF5BMl5BanBnXkFtZTcwNzIxNzAyMg@@._V1_UY317_CR5,0,214,317_AL_.jpg"
Eric Stoltz;m;"https://m.media-amazon.com/images/M/MV5BMTc1Njc5MjQyOF5BMl5BanBnXkFtZTYwNzQzNzgz._V1_UY317_CR6,0,214,317_AL_.jpg"
Madeleine Stowe;f;"https://m.media-amazon.com/images/M/MV5BMTA3OTI0NzkzODVeQTJeQWpwZ15BbWU3MDEyMzYyOTY@._V1_UY317_CR3,0,214,317_AL_.jpg"
David Strathairn;m;"https://m.media-amazon.com/images/M/MV5BY2UwYzhkNDYtYmJhZS00NzkyLWJiODgtY2U2ZWUwODhjMjJlXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX214_CR0,0,214,317_AL_.jpg"
Meryl Streep;f;"https://m.media-amazon.com/images/M/MV5BMTU4Mjk5MDExOF5BMl5BanBnXkFtZTcwOTU1MTMyMw@@._V1_UY317_CR6,0,214,317_AL_.jpg"
Barbra Streisand;f;"https://m.media-amazon.com/images/M/MV5BMjMwOTQ3NTg1MF5BMl5BanBnXkFtZTcwMjc4MjQ4OA@@._V1_UY317_CR4,0,214,317_AL_.jpg"
Tami Stronach;f;"https://m.media-amazon.com/images/M/MV5BNmE3NmIzMWYtYjdmNi00MjhhLWExZTUtNzY5MWRiODkyYmJmXkEyXkFqcGdeQXVyODM4ODMwMjA@._V1_UY317_CR130,0,214,317_AL_.jpg"
Donald Sutherland;m;"https://m.media-amazon.com/images/M/MV5BMTc0MDI1NzcyMl5BMl5BanBnXkFtZTcwOTk0MjQwOQ@@._V1_UY317_CR15,0,214,317_AL_.jpg"
Kiefer Sutherland;m;"https://m.media-amazon.com/images/M/MV5BMjQ1MjI5ODI3Nl5BMl5BanBnXkFtZTcwNTQzOTM0Mw@@._V1_UY317_CR7,0,214,317_AL_.jpg"
Dominique Swain;f;"https://m.media-amazon.com/images/M/MV5BOGNmNDBiOGMtMDE4OC00MjY4LTgyNGItY2ZhMWQ5NDhkZDg2XkEyXkFqcGdeQXVyMTA1ODA1NDk@._V1_UY317_CR10,0,214,317_AL_.jpg"
Patrick Swayze;m;"https://m.media-amazon.com/images/M/MV5BNDM2NjI0MjYyMV5BMl5BanBnXkFtZTYwMjY1ODMz._V1_UY317_CR3,0,214,317_AL_.jpg"
D.B. Sweeney;m;"https://m.media-amazon.com/images/M/MV5BYzQ0OWM3ZWUtZmJjNy00NDcwLThhYmUtZDU2YmIyYjlkZmQ3XkEyXkFqcGdeQXVyMjY4ODYwNg@@._V1_UX214_CR0,0,214,317_AL_.jpg"
Lili Taylor;f;"https://m.media-amazon.com/images/M/MV5BMTAyNzAyMzA1ODZeQTJeQWpwZ15BbWU4MDAzNDQxNjkx._V1_UY317_CR54,0,214,317_AL_.jpg"
David Thewlis;m;"https://m.media-amazon.com/images/M/MV5BNTA3MjM4NTE0NV5BMl5BanBnXkFtZTcwOTU1OTY4NQ@@._V1_UX214_CR0,0,214,317_AL_.jpg"
Emma Thompson;f;"https://m.media-amazon.com/images/M/MV5BMTMwNTAyOTg0MF5BMl5BanBnXkFtZTcwNTg0MzY1Mw@@._V1_UY317_CR10,0,214,317_AL_.jpg"
Fred Thompson;m;"https://m.media-amazon.com/images/M/MV5BMTgyODM4MDQ2M15BMl5BanBnXkFtZTcwODEyNjQ0Mw@@._V1_UY317_CR2,0,214,317_AL_.jpg"
Lea Thompson;f;"https://m.media-amazon.com/images/M/MV5BZjgzNmViYTktMjhjNy00NDc1LWI2MjMtNGUxYmFlZTNhODViXkEyXkFqcGdeQXVyMjA3MjIzMDA@._V1_UX214_CR0,0,214,317_AL_.jpg"
Billy Bob Thornton;m;"https://m.media-amazon.com/images/M/MV5BMTcxOTUwMDI0OF5BMl5BanBnXkFtZTcwNjIyNzkzNw@@._V1_UX214_CR0,0,214,317_AL_.jpg"
Meg Tilly;f;"https://m.media-amazon.com/images/M/MV5BMTg1NzAxNTM3MF5BMl5BanBnXkFtZTgwMDMyOTk2NDE@._V1_UX214_CR0,0,214,317_AL_.jpg"
Marisa Tomei;f;"https://m.media-amazon.com/images/M/MV5BMTUwMjA3OTc3N15BMl5BanBnXkFtZTcwNTA1MzY1Mw@@._V1_UY317_CR12,0,214,317_AL_.jpg"
Tamlyn Tomita;f;"https://m.media-amazon.com/images/M/MV5BMjEwMjQzMTgzOV5BMl5BanBnXkFtZTcwMzk3ODY5Nw@@._V1_UY317_CR8,0,214,317_AL_.jpg"
Jeanne Tripplehorn;f;"https://m.media-amazon.com/images/M/MV5BMTk3MTAxMjAyNF5BMl5BanBnXkFtZTcwNjIwNTIzNw@@._V1_UY317_CR10,0,214,317_AL_.jpg"
Chris Tucker;m;"https://m.media-amazon.com/images/M/MV5BMTc4NjAxMjQwMF5BMl5BanBnXkFtZTYwMzcxOTg0._V1_UY317_CR8,0,214,317_AL_.jpg"
Robin Tunney;f;"https://m.media-amazon.com/images/M/MV5BYjcwZTMyZjQtMDJhOC00NDc3LTlmNjMtYmJlMzNmMDc3ODk4XkEyXkFqcGdeQXVyMTkzMzk5OTU@._V1_UY317_CR96,0,214,317_AL_.jpg"
Kathleen Turner;f;"https://m.media-amazon.com/images/M/MV5BMjE5NTQxOTczNF5BMl5BanBnXkFtZTYwNTQ5NTc4._V1_UY317_CR6,0,214,317_AL_.jpg"
Deborah Kara Unger;f;"https://m.media-amazon.com/images/M/MV5BMjE1NDM3NTMwNF5BMl5BanBnXkFtZTcwOTE5MDkyMQ@@._V1_UY317_CR12,0,214,317_AL_.jpg"
Casper Van Dien;m;"https://m.media-amazon.com/images/M/MV5BMjA1OTk3MzAzN15BMl5BanBnXkFtZTcwMDUxMTk0Mw@@._V1_UX214_CR0,0,214,317_AL_.jpg"
Vince Vaughn;m;"https://m.media-amazon.com/images/M/MV5BMTQ1MDA0MzE0MF5BMl5BanBnXkFtZTYwOTUzOTI4._V1_UY317_CR7,0,214,317_AL_.jpg"
Gore Vidal;m;"https://m.media-amazon.com/images/M/MV5BMTY0NTUxNjkzNF5BMl5BanBnXkFtZTYwNjY4NTM0._V1_UX214_CR0,0,214,317_AL_.jpg"
Nana Visitor;f;"https://m.media-amazon.com/images/M/MV5BOTVjZGRhNTYtYWRhNy00ZDU1LWI3YWYtNDhhODcxZWZkZWIwXkEyXkFqcGdeQXVyMjA0NzIxNzk@._V1_UX214_CR0,0,214,317_AL_.jpg"
Jon Voight;m;"https://m.media-amazon.com/images/M/MV5BMTc2NTE3NDA3M15BMl5BanBnXkFtZTgwMDMyNTM1MjE@._V1_UY317_CR3,0,214,317_AL_.jpg"
Christopher Walken;m;"https://m.media-amazon.com/images/M/MV5BMjA4ODUyNDQ2NV5BMl5BanBnXkFtZTYwODk2MTYz._V1_UY317_CR3,0,214,317_AL_.jpg"
J.T. Walsh;m;"https://m.media-amazon.com/images/M/MV5BMjAxOTc5ODk1MV5BMl5BanBnXkFtZTcwMDQzNDg5Nw@@._V1_UX214_CR0,0,214,317_AL_.jpg"
Sela Ward;f;"https://m.media-amazon.com/images/M/MV5BMTZlZDE3YzAtNGZiMi00YTA4LTk0MGUtZDkxNTY0MzQ0YzEwXkEyXkFqcGdeQXVyMTExNzQzMDE0._V1_UY317_CR130,0,214,317_AL_.jpg"
Julie Warner;f;"https://m.media-amazon.com/images/M/MV5BMTE5NjA3Mjc3Nl5BMl5BanBnXkFtZTYwMjUzMzM1._V1_UY317_CR18,0,214,317_AL_.jpg"
Lesley Ann Warren;f;"https://m.media-amazon.com/images/M/MV5BMTY2MTcyMzc4NF5BMl5BanBnXkFtZTcwOTcyNjY0MQ@@._V1_UY317_CR5,0,214,317_AL_.jpg"
John Waters;m;"https://m.media-amazon.com/images/M/MV5BNTE5MTQ1MjkzNV5BMl5BanBnXkFtZTcwMTU1ODIyMw@@._V1_UY317_CR6,0,214,317_AL_.jpg"
Teri Weigel;f;"https://m.media-amazon.com/images/M/MV5BZDJhODZhNzUtOGY3MC00NzJjLWEyY2MtMDRhNDJiMTdjYTMzXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_UX214_CR0,0,214,317_AL_.jpg"
Peter Weller;m;"https://m.media-amazon.com/images/M/MV5BMTE5MTIxNTM1NV5BMl5BanBnXkFtZTYwOTMzNjc1._V1_UY317_CR3,0,214,317_AL_.jpg"
Joanne Whalley;f;"https://m.media-amazon.com/images/M/MV5BMTkzNDYzMDYxMF5BMl5BanBnXkFtZTcwMDI0NDgyNw@@._V1_UX214_CR0,0,214,317_AL_.jpg"
Wil Wheaton;m;"https://m.media-amazon.com/images/M/MV5BMTg1Mjc5OTc3MF5BMl5BanBnXkFtZTcwODM1MTA4Mg@@._V1_UX214_CR0,0,214,317_AL_.jpg"
Gene Wilder;m;"https://m.media-amazon.com/images/M/MV5BMTIzMTAxMzczNl5BMl5BanBnXkFtZTYwMjEwOTg2._V1_UX214_CR0,0,214,317_AL_.jpg"
Michael Wincott;m;"https://m.media-amazon.com/images/M/MV5BODY2NjNlNDMtYTFhZS00MTVjLWJlYWQtNzdhYzg2Y2JiMjFmXkEyXkFqcGdeQXVyMTg3ODg0MTA@._V1_UX214_CR0,0,214,317_AL_.jpg"
Debra Winger;f;"https://m.media-amazon.com/images/M/MV5BMTgwNTQ2ODMwN15BMl5BanBnXkFtZTYwNjc5ODUz._V1_UX214_CR0,0,214,317_AL_.jpg"
Kate Winslet;f;"https://m.media-amazon.com/images/M/MV5BODgzMzM2NTE0Ml5BMl5BanBnXkFtZTcwMTcyMTkyOQ@@._V1_UX214_CR0,0,214,317_AL_.jpg"
Reese Witherspoon;f;"https://m.media-amazon.com/images/M/MV5BMTc3MDcxMDA5Ml5BMl5BanBnXkFtZTgwNDM1NTU5MDE@._V1_UY317_CR1,0,214,317_AL_.jpg"
BD Wong;m;"https://m.media-amazon.com/images/M/MV5BMTYxNTEyMjEyOF5BMl5BanBnXkFtZTcwNjAwNTMwNA@@._V1_UY317_CR2,0,214,317_AL_.jpg"
Elijah Wood;m;"https://m.media-amazon.com/images/M/MV5BMTM0NDIxMzQ5OF5BMl5BanBnXkFtZTcwNzAyNTA4Nw@@._V1_UX214_CR0,0,214,317_AL_.jpg"
Robin Wright;f;"https://m.media-amazon.com/images/M/MV5BMTU0NTc4MzEyOV5BMl5BanBnXkFtZTcwODY0ODkzMQ@@._V1_UY317_CR4,0,214,317_AL_.jpg"
Michelle Yeoh;f;"https://m.media-amazon.com/images/M/MV5BMTg0NTI0NDkzOF5BMl5BanBnXkFtZTcwMjYwMTIwNw@@._V1_UX214_CR0,0,214,317_AL_.jpg"
Sean Young;f;"https://m.media-amazon.com/images/M/MV5BMTU2NjQ5NTkxOV5BMl5BanBnXkFtZTgwMTU3OTE0MTI@._V1_UX214_CR0,0,214,317_AL_.jpg"
Billy Zane;m;"https://m.media-amazon.com/images/M/MV5BMTI5NzA2NTE0NF5BMl5BanBnXkFtZTcwNzAxMTUxMw@@._V1_UY317_CR15,0,214,317_AL_.jpg"
Rick Baker;m;"https://m.media-amazon.com/images/M/MV5BNjk0ODIwNDczOF5BMl5BanBnXkFtZTcwMzQ0NTQ0NA@@._V1_UY317_CR2,0,214,317_AL_.jpg"
Joel Oliansky;m;"https://m.media-amazon.com/images/M/MV5BMTE5MzM2MjkyM15BMl5BanBnXkFtZTYwMjU5OTYy._V1_UY317_CR18,0,214,317_AL_.jpg"
Willie Aames;m;"https://m.media-amazon.com/images/M/MV5BMTA5MDZhOGUtMmZlNi00YjE3LTgxMmEtMzc2MDIzMzEzZjEyXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY317_CR8,0,214,317_AL_.jpg"
Caroline Aaron;f;"https://m.media-amazon.com/images/M/MV5BMTQyNzkyNTYxOF5BMl5BanBnXkFtZTcwNjE1OTI0Mw@@._V1_UY317_CR124,0,214,317_AL_.jpg"
Paula Abdul;f;"https://m.media-amazon.com/images/M/MV5BMTQ0Njk3ODYzMF5BMl5BanBnXkFtZTgwNjU5MTkxNzE@._V1_UY317_CR131,0,214,317_AL_.jpg"
Kareem Abdul-Jabbar;m;"https://m.media-amazon.com/images/M/MV5BMjExMDAxNTkwNF5BMl5BanBnXkFtZTcwODUxMjI0MQ@@._V1_UY317_CR10,0,214,317_AL_.jpg"
Ian Abercrombie;m;"https://m.media-amazon.com/images/M/MV5BMTc4NTI2MjM4MF5BMl5BanBnXkFtZTYwMTM4NzU1._V1_UX214_CR0,0,214,317_AL_.jpg"
F. Murray Abraham;m;"https://m.media-amazon.com/images/M/MV5BNDQ2MzQ2ODYxM15BMl5BanBnXkFtZTcwODY3NTIxNw@@._V1_UY317_CR4,0,214,317_AL_.jpg"
Victoria Abril;f;"https://m.media-amazon.com/images/M/MV5BMTU5NzY1OTA4Nl5BMl5BanBnXkFtZTcwOTA2MjIyOA@@._V1_UY317_CR5,0,214,317_AL_.jpg"
Joss Ackland;m;"https://m.media-amazon.com/images/M/MV5BMWQyZmZkODQtZjE5Yi00MjVmLTk2OWItYzA3ZmExOWMxYjNkXkEyXkFqcGdeQXVyMzI5NDcxNzI@._V1_UY317_CR9,0,214,317_AL_.jpg"
Deborah Adair;f;"https://m.media-amazon.com/images/M/MV5BMTgyODE5MDI3N15BMl5BanBnXkFtZTgwMjM5NTUyMjE@._V1_UY317_CR104,0,214,317_AL_.jpg"
Brooke Adams;f;"https://m.media-amazon.com/images/M/MV5BMTA1OTMzMjgzNTVeQTJeQWpwZ15BbWU2MDIyMjQ3Mw@@._V1_UY317_CR1,0,214,317_AL_.jpg"
Joey Lauren Adams;f;"https://m.media-amazon.com/images/M/MV5BNGU2ZTk2OTctODVmNS00M2Q5LTkwOWQtYTVmNjE4NzM0YjU1XkEyXkFqcGdeQXVyNjEzNTc2NjE@._V1_UX214_CR0,0,214,317_AL_.jpg"
Maud Adams;f;"https://m.media-amazon.com/images/M/MV5BMTM5NDczNDA1MF5BMl5BanBnXkFtZTcwMzcyMzY0NA@@._V1_UX214_CR0,0,214,317_AL_.jpg"
Mario Adorf;m;"https://m.media-amazon.com/images/M/MV5BNDliNTUxZDgtYzVlOS00NzQ2LTk4NjUtZTM5NWNkNDM4N2VjL2ltYWdlXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_UY317_CR131,0,214,317_AL_.jpg"
Casey Affleck;m;"https://m.media-amazon.com/images/M/MV5BMTY3Nzc0MDg1OF5BMl5BanBnXkFtZTgwMzk5OTk2OTE@._V1_UY317_CR129,0,214,317_AL_.jpg"
John Agar;m;"https://m.media-amazon.com/images/M/MV5BMTYyMzQ2ODc5N15BMl5BanBnXkFtZTcwNjUxMDIyOA@@._V1_UY317_CR15,0,214,317_AL_.jpg"
Brian Aherne;m;"https://m.media-amazon.com/images/M/MV5BMTUxODk3OTI0M15BMl5BanBnXkFtZTYwODQyNjU2._V1_UY317_CR22,0,214,317_AL_.jpg"
Danny Aiello;m;"https://m.media-amazon.com/images/M/MV5BNTMxMjYzNzk5Nl5BMl5BanBnXkFtZTcwNzU4NDgwMw@@._V1_UY317_CR43,0,214,317_AL_.jpg"
Anouk Aimée;f;"https://m.media-amazon.com/images/M/MV5BMTg1MzM2MzA0MF5BMl5BanBnXkFtZTcwNzgxMjkzNA@@._V1_UY317_CR4,0,214,317_AL_.jpg"
Eddie Albert;m;"https://m.media-amazon.com/images/M/MV5BMTQxNjIwNzE0OV5BMl5BanBnXkFtZTYwNzc0MTQ2._V1_UY317_CR19,0,214,317_AL_.jpg"
Brian Aldiss;m;-
Jane Alexander;f;"https://m.media-amazon.com/images/M/MV5BMTgzODYyMTc0OF5BMl5BanBnXkFtZTYwNDc4NzU0._V1_UY317_CR10,0,214,317_AL_.jpg"
Muhammad Ali;m;"https://m.media-amazon.com/images/M/MV5BMTYxNjU5NDMzN15BMl5BanBnXkFtZTYwOTQxODM3._V1_UY317_CR4,0,214,317_AL_.jpg"
Debbie Allen;f;"https://m.media-amazon.com/images/M/MV5BMTUwODI5NjA3Ml5BMl5BanBnXkFtZTYwODE5OTQz._V1_UY317_CR15,0,214,317_AL_.jpg"
Tim Allen;m;"https://m.media-amazon.com/images/M/MV5BMTI5ODY0NTAwOF5BMl5BanBnXkFtZTcwOTI3NjQxMw@@._V1_UX214_CR0,0,214,317_AL_.jpg"
June Allyson;f;"https://m.media-amazon.com/images/M/MV5BMTU1OTAyNjgyMF5BMl5BanBnXkFtZTcwODA3ODQzMQ@@._V1_UX214_CR0,0,214,317_AL_.jpg"
Néstor Almendros;m;"https://m.media-amazon.com/images/M/MV5BY2NlYjI2ZjAtMzFmMS00YmQ2LTk0YmUtOWJhMTc4NGQ3ZWE0L2ltYWdlXkEyXkFqcGdeQXVyMTc4MzI2NQ@@._V1_UY317_CR2,0,214,317_AL_.jpg"
Maria Conchita Alonso;f;"https://m.media-amazon.com/images/M/MV5BMjc5NTkzMDA3OV5BMl5BanBnXkFtZTYwMjUwNzU3._V1_UY317_CR7,0,214,317_AL_.jpg"
Carol Alt;f;"https://m.media-amazon.com/images/M/MV5BMTc0MzI3NDEyNl5BMl5BanBnXkFtZTcwODEwOTI5Mg@@._V1_UY317_CR3,0,214,317_AL_.jpg"
Trini Alvarado;f;"https://m.media-amazon.com/images/M/MV5BMjIxMjI4NzI3OV5BMl5BanBnXkFtZTcwMTIxNTg2OA@@._V1_UX214_CR0,0,214,317_AL_.jpg"
Don Ameche;m;"https://m.media-amazon.com/images/M/MV5BMTMyNjc5ODE4MV5BMl5BanBnXkFtZTYwOTYwMTM2._V1_UY317_CR16,0,214,317_AL_.jpg"
Leon Ames;m;"https://m.media-amazon.com/images/M/MV5BNTY5NDg5NjY4Ml5BMl5BanBnXkFtZTgwMTg1NzQ2MDE@._V1_UY317_CR21,0,214,317_AL_.jpg"
Mädchen Amick;f;"https://m.media-amazon.com/images/M/MV5BNWE2NGQxMWYtZTAwZi00ODVmLThkZjgtMWIyMzQ3MGJkZDllXkEyXkFqcGdeQXVyNjk1MjYyNTA@._V1_UX214_CR0,0,214,317_AL_.jpg"
Suzy Amis;f;"https://m.media-amazon.com/images/M/MV5BMjEwNDU4ODI5N15BMl5BanBnXkFtZTcwNjM4NTgwMw@@._V1_UX214_CR0,0,214,317_AL_.jpg"
Judith Anderson;f;"https://m.media-amazon.com/images/M/MV5BMTM0NTA4Mzk3Ml5BMl5BanBnXkFtZTYwNzQ2MzM2._V1_UY317_CR15,0,214,317_AL_.jpg"
Juliet Anderson;f;"https://m.media-amazon.com/images/M/MV5BOTkzMTA3M2YtMzlkNC00YTMxLTk5YjQtMDhiMTNiMTlhYTM4XkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_UX214_CR0,0,214,317_AL_.jpg"
Kevin Anderson;m;"https://m.media-amazon.com/images/M/MV5BZTQwMzM1NzctMDA0NC00OWI5LWI2NDktZjRmM2ExNTY1Y2JkXkEyXkFqcGdeQXVyNDM4OTU0OTM@._V1_UX214_CR0,0,214,317_AL_.jpg"
Lindsay Anderson;m;"https://m.media-amazon.com/images/M/MV5BMjEzOTc3MTg2N15BMl5BanBnXkFtZTcwNDEyOTY5Nw@@._V1_UY317_CR13,0,214,317_AL_.jpg"
Loni Anderson;f;"https://m.media-amazon.com/images/M/MV5BMTU1MzY2MDI4M15BMl5BanBnXkFtZTcwODk3ODU0Mw@@._V1_UY317_CR11,0,214,317_AL_.jpg"
Melissa Sue Anderson;f;"https://m.media-amazon.com/images/M/MV5BMjE3MTA5MjczM15BMl5BanBnXkFtZTcwNjYzMjYxOA@@._V1_UX214_CR0,0,214,317_AL_.jpg"
Melody Anderson;f;"https://m.media-amazon.com/images/M/MV5BMjIxNjA0NjMxMF5BMl5BanBnXkFtZTcwNjM2NjczNA@@._V1_UY317_CR128,0,214,317_AL_.jpg"
Richard Dean Anderson;m;"https://m.media-amazon.com/images/M/MV5BMTY5NTY2MzM5N15BMl5BanBnXkFtZTcwMzYxMTAwNA@@._V1_UX214_CR0,0,214,317_AL_.jpg"
Bibi Andersson;f;"https://m.media-amazon.com/images/M/MV5BY2ZhNGIzNzgtMGU0MC00YjQ2LWJkMWUtZmExZTU5MmRhZjA4XkEyXkFqcGdeQXVyNTk5NzQ5Ng@@._V1_UY317_CR8,0,214,317_AL_.jpg"
Anthony Andrews;m;"https://m.media-amazon.com/images/M/MV5BOGQyZjk5ZjEtNjc5NS00ZWQ0LTg4NTAtNGU5ZjA2NWE0MjY5XkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_UY317_CR5,0,214,317_AL_.jpg"
Dana Andrews;m;"https://m.media-amazon.com/images/M/MV5BNjQ3ODQzNjQ1MV5BMl5BanBnXkFtZTYwMjExMTM2._V1_UY317_CR15,0,214,317_AL_.jpg"
André the Giant;m;"https://m.media-amazon.com/images/M/MV5BMTYyNTE4NjcxN15BMl5BanBnXkFtZTcwNjE2NjQwOA@@._V1_UX214_CR0,0,214,317_AL_.jpg"
Pier Angeli;f;"https://m.media-amazon.com/images/M/MV5BMTY0MTE2MDY1MV5BMl5BanBnXkFtZTgwNzg1MjA1MDE@._V1_UY317_CR20,0,214,317_AL_.jpg"
Jean-Hugues Anglade;m;"https://m.media-amazon.com/images/M/MV5BMTczMDYwNDI3MF5BMl5BanBnXkFtZTcwOTE1MzM4OA@@._V1_UX214_CR0,0,214,317_AL_.jpg"
